                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                    3800                                     1530                  2.5000000000000000E+001                  2.0000000000000000E-002                  5.1758810004421016E+006                  7.6152369525201227E-004                  2.4545586421227283E+004                  1.6201981470862863E+005                  2.2289281922735103E+001                  7.1914525968531766E+000                  0.0000000000000000E+000                  1.9479960271191765E-023                  1.0736508001042998E-020                  4.7286036720448005E-013                  1.0411679086838557E-014                  4.6433591407295494E-001                  4.8657111712394313E-001                  2.4999939050068726E+001                  0.0000000000000000E+000                  1.2527720186716140E+001                  2.9198001452809548E-004                  1.0090820580716573E+001                  2.0619446207639924E-001                  1.4028066849354934E-001                  1.1967181547948524E+000                  3.9700805450616511E-001                  4.7740685619818111E+000                  1.7710987626961197E+000                  1.3894015632153816E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4999938937883233E+001                  2.2091314534150410E+001                  2.4999937775802081E+001                  2.1653779556019593E+001                  2.1072119117057548E+005                  4.0624986548246857E+003                  1.5430173830915580E+006                  5.5042389591389525E+008                  1.1359252615629648E+004                  1.4274163612035426E+005                  5.5698740562710774E+008                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.6334122891128781E+014                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20221129" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56 
                                    mass                                   radius                               luminosity                                 pressure                                   logRho                                     logT                                   energy                                  entropy                                       cp                                   gamma1                                    grada                                       mu                                   free_e                                       ye                                     pgas                                     prad                                    gradr                                    gradT                                 velocity                                 conv_vel                                  opacity                                  eps_nuc                                       pp                                      cno                                 tri_alfa                        eps_nuc_neu_total                              non_nuc_neu                                 eps_grav                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                                     si28                                      s32                                     ar36                                     ca40                                     ti44                                     cr48                                     fe52                                     fe54                                     fe56                                     ni56                                      eta                                log_omega                                    v_rot                                    j_rot                           dynamo_log_B_r                         dynamo_log_B_phi                               log_D_conv                               log_D_semi                                log_D_ovr                               log_D_thrm 
                 2.4999939050068726E+001                  2.2289281922735103E+001                  1.6201981470862863E+005                  1.5110760376580245E+003                 -9.7217617397545322E+000                  4.3900026435414867E+000                  3.1507827612911621E+013                  5.1329012816179620E+001                  9.0966462576778793E+009                  1.4025047556774666E+000                  2.5512304458589596E-001                  6.4677625882183476E-001                  7.7495212218449838E-001                  8.4997548195450878E-001                  5.9539904184497550E+002                  9.1567699581304896E+002                  1.7936433913636141E-001                  1.7936433913636141E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.7337666530718316E-001                  2.7827705714370024E-029                  2.7827705714370024E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1132923724743413E-030                  0.0000000000000000E+000                  9.3469418701451752E+002                  6.9999999999999984E-001                  2.9797635251138662E-005                  2.7997020236474901E-001                  4.1193902129486471E-003                  1.2067031330276060E-003                  1.1203876416666531E-002                  1.3634094166234216E-003                  5.1928671136879979E-004                  3.7319682462103656E-004                  2.7104607849275434E-004                  5.3003988195083929E-005                  4.1017452842421856E-005                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.8826094445849968E-005                  8.0024367076787523E-004                  0.0000000000000000E+000                 -1.9167006479539619E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 2.4999939050056227E+001                  2.2289219670054148E+001                  1.6201981470862258E+005                  1.5122100893920906E+003                 -9.7213529726885408E+000                  4.3900610967826639E+000                  3.1502641365272461E+013                  5.1322800528459197E+001                  9.0893480296551170E+009                  1.4025272006446596E+000                  2.5512693006864362E-001                  6.4677616612244648E-001                  7.7495234378402800E-001                  8.4997548195450878E-001                  5.9603998393898564E+002                  9.1617010545310484E+002                  1.7940753285804928E-001                  1.7940753285804928E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.7361215524819458E-001                  2.7853910413640192E-029                  2.7853910413640192E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1143407338491490E-030                  0.0000000000000000E+000                  9.3358568181554710E+002                  6.9999999999999984E-001                  2.9797635251138669E-005                  2.7997020236474907E-001                  4.1193902129486480E-003                  1.2067031330276062E-003                  1.1203876416666534E-002                  1.3634094166234229E-003                  5.1928671136880012E-004                  3.7319682462103667E-004                  2.7104607849275434E-004                  5.3003988195083936E-005                  4.1017452842421863E-005                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.8826094445849968E-005                  8.0024367076787545E-004                  0.0000000000000000E+000                 -1.9166266864025069E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 2.4999939050043725E+001                  2.2289157475591839E+001                  1.6201981470861653E+005                  1.5139293757808668E+003                 -9.7207343928019263E+000                  4.3901496882873783E+000                  3.1494817297100016E+013                  5.1313414353573251E+001                  9.0783293030421829E+009                  1.4025611091553738E+000                  2.5513280543378347E-001                  6.4677602521963484E-001                  7.7495268061481382E-001                  8.4997548195450878E-001                  5.9701140901084727E+002                  9.1691796677001946E+002                  1.7949384721518438E-001                  1.7949384721518438E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.7396864747599212E-001                  2.7893612449864438E-029                  2.7893612449864443E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1159290780178649E-030                  0.0000000000000000E+000                  9.3191610738187148E+002                  6.9999999999999984E-001                  2.9797635251138662E-005                  2.7997020236474901E-001                  4.1193902129486471E-003                  1.2067031330276060E-003                  1.1203876416666531E-002                  1.3634094166234216E-003                  5.1928671136879979E-004                  3.7319682462103656E-004                  2.7104607849275434E-004                  5.3003988195083929E-005                  4.1017452842421856E-005                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.8826094445849968E-005                  8.0024367076787523E-004                  0.0000000000000000E+000                 -1.9165148082356517E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 2.4999939050018320E+001                  2.2289031270351931E+001                  1.6201981470860430E+005                  1.5162339363616134E+003                 -9.7199073022778997E+000                  4.3902683769963078E+000                  3.1484398504001953E+013                  5.1300890641668140E+001                  9.0636424825456219E+009                  1.4026063471420289E+000                  2.5514065395372076E-001                  6.4677583569008390E-001                  7.7495313368895058E-001                  8.4997548195450878E-001                  5.9831308036156713E+002                  9.1792085600004611E+002                  1.7966893877605705E-001                  1.7966893877605705E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.7444558158912056E-001                  2.7946785663717058E-029                  2.7946785663717058E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1180563584343562E-030                  0.0000000000000000E+000                  9.2969835229444277E+002                  6.9999999999999984E-001                  2.9797635251138662E-005                  2.7997020236474901E-001                  4.1193902129486462E-003                  1.2067031330276060E-003                  1.1203876416666531E-002                  1.3634094166234221E-003                  5.1928671136879990E-004                  3.7319682462103656E-004                  2.7104607849275434E-004                  5.3003988195083936E-005                  4.1017452842421863E-005                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.8826094445849968E-005                  8.0024367076787523E-004                  0.0000000000000000E+000                 -1.9163652989799608E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 2.4999939049992921E+001                  2.2288905303809194E+001                  1.6201981470859205E+005                  1.5196908553792375E+003                 -9.7186711976340519E+000                  4.3904463043522215E+000                  3.1468924380814184E+013                  5.1282232828514978E+001                  9.0417947274031429E+009                  1.4026737242476655E+000                  2.5515236536069980E-001                  6.4677554990074371E-001                  7.7495381687450804E-001                  8.4997548195450878E-001                  6.0026450358756449E+002                  9.1942635179167303E+002                  1.7984360504706481E-001                  1.7984360504706481E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.7515889746479258E-001                  2.8026443187603436E-029                  2.8026443187603442E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1212431865064637E-030                  0.0000000000000000E+000                  9.2641548281117196E+002                  6.9999999999999984E-001                  2.9797635251138662E-005                  2.7997020236474901E-001                  4.1193902129486471E-003                  1.2067031330276060E-003                  1.1203876416666531E-002                  1.3634094166234216E-003                  5.1928671136879979E-004                  3.7319682462103656E-004                  2.7104607849275434E-004                  5.3003988195083929E-005                  4.1017452842421856E-005                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.8826094445849968E-005                  8.0024367076787523E-004                  0.0000000000000000E+000                 -1.9161420414585223E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 2.4999939049942121E+001                  2.2288654082514054E+001                  1.6201981470856769E+005                  1.5258127588048351E+003                 -9.7164952602673509E+000                  4.3907610452292811E+000                  3.1441958809088180E+013                  5.1249556917254694E+001                  9.0036258808267345E+009                  1.4027916681639678E+000                  2.5517292989090939E-001                  6.4677503948378212E-001                  7.7495503703869451E-001                  8.4997548195450878E-001                  6.0371724207422437E+002                  9.2209551673061060E+002                  1.8019163111139433E-001                  1.8019163111139433E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.7641620558274380E-001                  2.8167217792664772E-029                  2.8167217792664772E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1268751022548013E-030                  0.0000000000000000E+000                  9.2072759812526078E+002                  6.9999999999999984E-001                  2.9797635251138662E-005                  2.7997020236474901E-001                  4.1193902129486471E-003                  1.2067031330276060E-003                  1.1203876416666531E-002                  1.3634094166234216E-003                  5.1928671136879979E-004                  3.7319682462103656E-004                  2.7104607849275434E-004                  5.3003988195083929E-005                  4.1017452842421856E-005                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.8826094445849968E-005                  8.0024367076787523E-004                  0.0000000000000000E+000                 -1.9157495641229573E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 2.4999939049857979E+001                  2.2288240064377490E+001                  1.6201981470852761E+005                  1.5334476997575503E+003                 -9.7138043527228586E+000                  4.3911528926448424E+000                  3.1409080039760617E+013                  5.1209436102510303E+001                  8.9569231249210949E+009                  1.4029363767019525E+000                  2.5519827361010661E-001                  6.4677439530945102E-001                  7.7495657695583497E-001                  8.4997548195450878E-001                  6.0801828349772279E+002                  9.2542941625982758E+002                  1.8076461521822976E-001                  1.8076461521822976E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.7797417990373250E-001                  2.8342287262087793E-029                  2.8342287262087799E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1338790395165474E-030                  0.0000000000000000E+000                  9.1385203682579072E+002                  6.9999999999999984E-001                  2.9797635251138662E-005                  2.7997020236474901E-001                  4.1193902129486471E-003                  1.2067031330276060E-003                  1.1203876416666531E-002                  1.3634094166234216E-003                  5.1928671136879979E-004                  3.7319682462103656E-004                  2.7104607849275434E-004                  5.3003988195083929E-005                  4.1017452842421856E-005                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.8826094445849968E-005                  8.0024367076787523E-004                  0.0000000000000000E+000                 -1.9152651010515818E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 2.4999939049773840E+001                  2.2287828588344759E+001                  1.6201981470848777E+005                  1.5449009569438763E+003                 -9.7098157954548672E+000                  4.3917394947691273E+000                  3.1361359678207836E+013                  5.1150582078579710E+001                  8.8887441544768982E+009                  1.4031483094566410E+000                  2.5523562535916583E-001                  6.4677341235032815E-001                  7.7495892675350941E-001                  8.4997548195450878E-001                  6.1445809465523735E+002                  9.3044286228863882E+002                  1.8133301650016828E-001                  1.8133301650016828E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.8028929995635619E-001                  2.8603785100164657E-029                  2.8603785100164646E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1443406834457182E-030                  0.0000000000000000E+000                  9.0398647741752029E+002                  6.9999999999999984E-001                  2.9797635251138662E-005                  2.7997020236474901E-001                  4.1193902129486471E-003                  1.2067031330276060E-003                  1.1203876416666531E-002                  1.3634094166234216E-003                  5.1928671136879979E-004                  3.7319682462103656E-004                  2.7104607849275434E-004                  5.3003988195083929E-005                  4.1017452842421856E-005                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.8826094445849968E-005                  8.0024367076787523E-004                  0.0000000000000000E+000                 -1.9145490048193533E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 2.4999939049605555E+001                  2.2287013114773821E+001                  1.6201981470840902E+005                  1.5601742016905896E+003                 -9.7045814210869068E+000                  4.3925190269519270E+000                  3.1300442308087953E+013                  5.1074391684061411E+001                  8.8010590115722065E+009                  1.4034219899493250E+000                  2.5528428652728685E-001                  6.4677207162780193E-001                  7.7496213180826257E-001                  8.4997548195450878E-001                  6.2302694684187202E+002                  9.3714725484871758E+002                  1.8245695876623114E-001                  1.8245695876623114E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.8333988248909490E-001                  2.8950625527769382E-029                  2.8950625527769387E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1582165956923644E-030                  0.0000000000000000E+000                  8.9161271787861290E+002                  6.9999999999999984E-001                  2.9797635251138662E-005                  2.7997020236474901E-001                  4.1193902129486471E-003                  1.2067031330276062E-003                  1.1203876416666531E-002                  1.3634094166234216E-003                  5.1928671136879979E-004                  3.7319682462103656E-004                  2.7104607849275434E-004                  5.3003988195083929E-005                  4.1017452842421856E-005                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.8826094445849968E-005                  8.0024367076787523E-004                  0.0000000000000000E+000                 -1.9136125742580468E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
